9.92601,1.2545,0.0634683,0.0566773,0.28427,0.232749,
10.1764,1.3324,0.0647835,0.0377095,0.0467607,0.235788,
10.3981,1.41305,0.0383387,0.0190515,0.0164571,0.215912,
10.6325,1.47935,0.0255597,0.0178601,0.199045,0.266731,
10.8493,1.50745,0.00372244,0.0580379,0.203485,0.388513,
11.117,1.54861,0.0191147,0.0883913,0.00881161,0.466034,
11.3966,1.59788,0.0549593,0.113911,0.0881725,0.538707,
11.6298,1.6378,0.0457944,0.152128,0.0272488,0.634296,
11.8566,1.71072,0.031473,0.160723,0.0256845,0.64068,
12.1148,1.79447,0.0500353,0.161919,0.218818,0.617234,
12.3597,1.8269,0.0567749,0.217922,0.245983,0.742043,
12.6175,1.87557,0.0780866,0.2612,0.38615,0.813549,
12.8217,2.02944,0.0473404,0.202826,0.324381,0.638174,
13.0906,2.13515,0.0831743,0.196217,0.502359,0.601244,
13.301,2.29016,0.0622056,0.143924,0.451622,0.467704,
13.4844,2.41117,0.0162128,0.129291,0.0758643,0.47598,
13.7314,2.53965,0.0358836,0.110878,0.131639,0.448399,
13.954,2.63416,0.033235,0.130138,0.117786,0.514805,
14.1809,2.80503,0.0370225,0.076762,0.140181,0.398826,
14.4319,2.9087,0.0673228,0.0943265,0.364521,0.444621,
14.64,2.98002,0.0570169,0.148002,0.373414,0.583195,
14.8744,3.12639,0.0754982,0.130394,0.469334,0.533451,
15.0877,3.33877,0.0755294,0.0505486,0.457527,0.351293,
15.3048,3.48015,0.0819831,0.0454811,0.299372,0.397649,
15.5184,3.68605,0.0877766,0.020326,0.317321,0.267418,
15.7339,3.79276,0.0983643,0.0168076,0.317335,0.402962,
15.9534,3.94825,0.115928,0.00893228,0.370659,0.408752,
16.1576,4.07312,0.121287,0.0354209,0.219537,0.528402,
16.3484,4.29449,0.116478,0.0308604,0.230457,0.380761,
16.5638,4.43539,0.139671,0.0129682,0.328145,0.446641,
16.7379,4.62122,0.12495,0.0363213,0.330981,0.403048,
16.9056,4.75966,0.107293,0.00863989,0.0260285,0.552039,
17.0579,5.02323,0.0779546,0.102462,0.00978446,0.334031,
17.2368,5.15461,0.0789125,0.0605246,0.0482972,0.469216,
17.3865,5.36308,0.054632,0.0921437,0.0616307,0.402582,
17.5537,5.48649,0.0518057,0.035209,0.0512299,0.572875,
17.7356,5.62994,0.0677031,0.00511539,0.155869,0.666375,
17.8933,5.78354,0.0636377,0.0386759,0.0799973,0.761222,
18.0546,6.01752,0.0673917,0.0048336,0.134717,0.637627,
18.2143,6.19825,0.0740803,0.00816303,0.204095,0.656565,
18.3285,6.4849,0.0396618,0.0815815,0.174219,0.426385,
18.4711,6.66654,0.0383735,0.0632069,0.149643,0.501349,
18.6118,6.81819,0.0398188,0.0118096,0.240243,0.614248,
18.7683,7.00356,0.0618858,0.00880371,0.387443,0.635884,
18.9595,7.16257,0.123639,0.0586438,0.5599,0.740785,
19.0655,7.31742,0.105118,0.115412,0.345808,0.89437,
19.143,7.64316,0.0632771,0.00395387,0.284907,0.57692,
19.2727,7.82357,0.0787602,0.0403991,0.372926,0.646496,
19.3443,8.07646,0.0415883,0.00683963,0.353849,0.527688,
19.4501,8.265,0.0438956,0.0399737,0.431984,0.580751,
19.5419,8.42351,0.0376825,0.105385,0.504758,0.692376,
19.6467,8.59428,0.0500738,0.160666,0.463399,0.818838,
19.797,8.79795,0.113546,0.18505,0.633829,0.8312,
19.8861,8.98394,0.121617,0.229001,0.540291,0.919894,
19.9998,9.25836,0.159948,0.186271,0.632903,0.759967,
20.0638,9.43865,0.154532,0.239302,0.472956,0.888395,
20.1315,9.72896,0.158748,0.183789,0.509,0.689508,
20.1961,9.97398,0.16584,0.174915,0.594852,0.60139,
20.2336,10.2951,0.151817,0.0911938,0.582562,0.359755,
20.2651,10.4938,0.13803,0.130842,0.404779,0.503032,
20.3099,10.8106,0.143608,0.053406,0.448463,0.291746,
20.3406,11.0606,0.141276,0.0435451,0.453658,0.265659,
20.3721,11.3171,0.145979,0.0277889,0.526756,0.205922,
20.3433,11.5141,0.0967338,0.0719333,0.14568,0.426984,
20.3999,11.7797,0.139138,0.0478404,0.307439,0.346643,
20.421,12.0123,0.152361,0.0568676,0.529819,0.27663,
20.4012,12.3424,0.131103,0.0315785,0.512401,0.0396696,
20.3732,12.5317,0.107924,0.0205663,0.228455,0.288268,
20.3898,12.7902,0.135845,0.00308689,0.364481,0.218476,
20.3907,12.9859,0.154429,0.0479613,0.370084,0.346381,
20.3496,13.2179,0.137327,0.0559215,0.420949,0.297345,
20.3185,13.4298,0.136741,0.0830456,0.429748,0.336739,
20.2865,13.7287,0.141579,0.0221661,0.478974,0.147377,
20.2463,13.918,0.144656,0.0697948,0.375035,0.311136,
20.1762,14.2157,0.124127,0.00763138,0.379657,0.107482,
20.1118,14.4198,0.115634,0.0375265,0.328788,0.190475,
19.9886,14.7208,0.0546538,0.0310764,0.2575,0.0345494,
19.9243,14.9163,0.058782,0.00390055,0.30184,0.0460666,
19.8976,15.1444,0.106882,0.00426482,0.483325,0.0142979,
19.7975,15.2947,0.0876035,0.0802645,0.0639542,0.408644,
19.7585,15.4921,0.135613,0.106759,0.27167,0.39159,
19.6771,15.6699,0.147273,0.150339,0.333116,0.429305,
19.5522,15.9284,0.121476,0.110653,0.329087,0.236361,
19.4519,16.1222,0.126178,0.132747,0.397611,0.213141,
19.3381,16.3253,0.123333,0.142624,0.463664,0.142711,
19.2306,16.4923,0.132504,0.185391,0.381795,0.270708,
19.0811,16.7496,0.105395,0.1345,0.360419,0.0596574,
18.9406,16.905,0.0928654,0.182118,0.0537943,0.333563,
18.7289,17.2036,0.0146891,0.0829919,0.0726509,0.00357352,
18.6048,17.4171,0.0295699,0.0651233,0.188672,0.194691,
18.382,17.6486,0.0489527,0.0253934,0.0915151,0.365128,
18.2303,17.8332,0.0510807,0.0285248,0.129104,0.358632,
18.1174,18.0233,0.00939617,0.0220192,0.306416,0.404066,
17.9475,18.1457,0.0196031,0.0788696,0.0999765,0.114973,
17.8334,18.2825,0.030762,0.116926,0.314116,0.100145,
17.704,18.4423,0.0706789,0.127464,0.362154,0.063674,
17.4939,18.6606,0.0344728,0.0747162,0.305867,0.270177,
17.3184,18.7752,0.0373555,0.120912,0.203588,0.0861432,
17.1617,18.92,0.0634695,0.132122,0.329852,0.146103,
16.9901,19.0795,0.0788144,0.123462,0.307163,0.158039,
16.7665,19.2172,0.0463766,0.131553,0.291744,0.247165,
16.5701,19.3582,0.0450507,0.13114,0.171553,0.178105,
16.3259,19.5544,0.00031531,0.0702527,0.0960376,0.397953,
16.1038,19.6131,0.0198477,0.141461,0.0311501,0.153674,
15.8923,19.7768,0.0253187,0.102107,0.00831828,0.318612,
15.6925,19.8957,0.015719,0.102052,0.0997514,0.390754,
15.4536,20.0776,0.0419644,0.0333904,0.0626446,0.600042,
15.2208,20.2171,0.0591591,0.00141837,0.0496273,0.592534,
15.0534,20.3481,0.00790967,0.0278341,0.126174,0.682047,
14.8144,20.414,0.0255413,0.00221199,0.0128601,0.499063,
14.6064,20.5417,0.00962793,0.0354112,0.0664881,0.628146,
14.3566,20.6172,0.0331124,0.0267923,0.104221,0.479316,
14.1148,20.6994,0.0462508,0.0307913,0.0677116,0.562383,
13.866,20.7587,0.0643977,0.0179075,0.193466,0.427685,
13.5873,20.8386,0.110354,0.0315844,0.235417,0.544118,
13.3301,20.8501,0.133159,0.0169656,0.39559,0.270742,
13.0949,20.8952,0.132258,0.0258334,0.303982,0.341627,
12.8477,20.9471,0.1418,0.0219341,0.342122,0.321417,
12.6797,20.9865,0.0708906,0.0242793,0.100884,0.37513,
12.4055,21.0212,0.105088,0.0253234,0.259075,0.307,
12.1659,21.0722,0.103582,0.00396304,0.208885,0.429083,
11.9135,21.0782,0.114067,0.0214147,0.305086,0.293438,
11.6889,21.0547,0.0960877,0.0623038,0.183683,0.305997,
11.4246,21.0301,0.117234,0.0981619,0.285656,0.180473,
11.2316,21.03,0.0666155,0.103545,0.115228,0.249952,
10.9552,20.9818,0.0991931,0.150889,0.255908,0.108194,
10.7698,20.9498,0.0407084,0.176048,0.066863,0.148332,
10.4928,20.9538,0.0738025,0.159261,0.155129,0.272615,
10.1991,21.0125,0.123793,0.0818327,0.290972,0.504763,
9.93375,20.9838,0.145771,0.0858111,0.408296,0.392192,
9.784,20.942,0.0525818,0.0971167,0.124333,0.41658,
9.53108,20.9313,0.0631447,0.0715095,0.158863,0.517795,
9.37593,20.8825,0.0233499,0.0781844,0.0750196,0.544806,
9.1405,20.8237,0.028733,0.0891839,0.0320885,0.387432,
8.82638,20.8182,0.0455359,0.0411749,0.241856,0.564228,
8.59643,20.7231,0.0367222,0.0772563,0.275308,0.380034,
8.31717,20.6527,0.0784002,0.0830454,0.356869,0.455164,
8.0594,20.5641,0.0999003,0.101664,0.457151,0.324016,
7.83633,20.488,0.0881126,0.102324,0.389869,0.389729,
7.59191,20.3899,0.0991976,0.119726,0.485222,0.208224,
7.2727,20.3458,0.186687,0.07782,0.686517,0.375496,
7.00516,20.2482,0.224225,0.0843309,0.756247,0.344762,
6.76542,20.1676,0.235768,0.0687912,0.722461,0.431152,
6.50919,20.0725,0.265711,0.0627496,0.773748,0.406983,
6.29655,19.9815,0.254036,0.0477035,0.679953,0.478285,
6.05222,19.8799,0.276118,0.038383,0.734437,0.405295,
5.81608,19.7895,0.292152,0.0131885,0.722382,0.49711,
5.54256,19.6325,0.347771,0.0499674,0.877988,0.262628,
5.43149,19.5006,0.243228,0.0570303,0.530558,0.280705,
5.20855,19.3426,0.252907,0.0858829,0.560016,0.169666,
5.03021,19.2442,0.220374,0.0506415,0.453789,0.277061,
4.83128,19.1298,0.210906,0.027182,0.420202,0.352668,
4.71353,18.982,0.122768,0.0330011,0.177025,0.369975,
4.47483,18.8193,0.158135,0.04959,0.34393,0.206886,
4.32721,18.6937,0.105037,0.0251003,0.211124,0.286251,
4.13629,18.549,0.0978744,0.0158209,0.215876,0.333771,
4.05154,18.3999,0.0127812,0.00719758,0.0547924,0.364955,
3.82997,18.2032,0.0160966,0.0425319,0.159881,0.0134436,
3.55841,18.0737,0.0977001,0.00692614,0.410124,0.149955,
3.38575,17.9273,0.0831631,0.0151604,0.358068,0.282052,
3.16143,17.7708,0.123056,0.0305652,0.468121,0.353182,
2.93481,17.5724,0.168055,0.00732741,0.619408,0.122977,
2.78812,17.46,0.135929,0.0733775,0.509099,0.257998,
2.60465,17.226,0.143402,0.0208742,0.548852,0.0290525,
2.45867,17.0407,0.116193,0.0201414,0.455341,0.0185424,
2.28057,16.8862,0.123932,0.053111,0.449427,0.246639,
2.14701,16.7221,0.0899354,0.0793672,0.350916,0.309713,
1.94844,16.5249,0.123769,0.0752732,0.446956,0.336327,
1.82115,16.3005,0.0891226,0.0465605,0.345784,0.310631,
1.64661,16.1223,0.104509,0.0666895,0.393543,0.352587,
1.45546,15.9656,0.139278,0.110678,0.484922,0.439971,
1.2861,15.7093,0.155006,0.0575967,0.535773,0.0953559,
1.13934,15.4931,0.150867,0.0468204,0.503724,0.111903,
0.95575,15.2991,0.18626,0.0605173,0.582071,0.149887,
0.760485,15.0848,0.236001,0.0560664,0.688532,0.176112,
0.604281,14.9061,0.249323,0.0892392,0.676169,0.291235,
0.547667,14.6973,0.165663,0.0943535,0.406844,0.300078,
0.403458,14.4341,0.17217,0.0468627,0.425202,0.0243853,
0.249051,14.2157,0.191408,0.0460966,0.466857,0.0558039,
0.0777445,13.9406,0.230034,0.0095765,0.557858,0.244657,
0.12635,13.6911,0.0511948,0.0380521,0.0430165,0.2588,
-0.00597712,13.439,0.055687,0.0675471,0.0933344,0.360786,
-0.159199,13.2131,0.0834241,0.0691553,0.196277,0.305418,
-0.290442,13.004,0.0914803,0.0525627,0.233444,0.12995,
-0.247658,12.7879,0.0722447,0.0415736,0.209068,0.0965917,
-0.377705,12.5706,0.0609496,0.030452,0.105615,0.0516353,
-0.485221,12.347,0.0700522,0.0243667,0.0777298,0.0803892,
-0.627984,12.1375,0.0418336,0.00288919,0.0436661,0.119835,
-0.6843,11.9307,0.0980491,0.0223392,0.0851788,0.164798,
-0.83188,11.6956,0.0610514,0.0204786,0.062956,0.130098,
-1.02956,11.4591,0.0279307,0.0181798,0.336245,0.142407,
-1.1283,11.2337,0.0197998,0.028007,0.310842,0.228801,
-1.3034,11.0156,0.0897709,0.0461095,0.490177,0.258213,
-1.42191,10.7408,0.104851,0.00839611,0.462054,0.0396317,
-1.52886,10.4876,0.109971,0.00693982,0.447657,0.0440535,
-1.64759,10.2041,0.128425,0.0518143,0.447345,0.232975,
-1.71285,10.0024,0.0948754,0.0140262,0.298174,0.144759,
-1.80054,9.77319,0.0851534,0.0031851,0.2557,0.0730435,
-1.84451,9.56249,0.0330387,0.0268535,0.0849609,0.0086677,
-1.98235,9.29565,0.076035,0.0013351,0.192255,0.149192,
-2.0362,9.00033,0.0362158,0.0520953,0.101893,0.207191,
-2.11044,8.78627,0.0178843,0.0237614,0.0644384,0.0588386,
-2.19547,8.54124,0.0113546,0.0259319,0.0555635,0.0484299,
-2.3405,8.2806,0.0657598,0.0432767,0.213637,0.0927568,
-2.36157,8.05914,0.00293346,0.0210581,0.00409165,0.0365208,
-2.41518,7.85028,0.0383026,0.0141073,0.116086,0.0190696,
-2.53192,7.60365,0.00985269,0.0118186,0.00836976,0.0154874,
-2.69046,7.38174,0.0610183,0.0345125,0.249872,0.17396,
-2.79511,7.13001,0.0785317,0.0276261,0.283063,0.151851,
-2.86483,6.88063,0.0615727,0.0232921,0.124459,0.00681173,
-2.88177,6.68841,0.00780142,0.0762723,0.108827,0.101115,
-2.90501,6.48434,0.0705782,0.117532,0.21259,0.286741,
-2.95601,6.25174,0.105391,0.130346,0.272587,0.291111,
-3.10052,5.99535,0.0465666,0.119426,0.0923622,0.182622,
-3.18774,5.71205,0.0449998,0.0816172,0.0417018,0.0980741,
-3.28336,5.47056,0.035071,0.0855917,0.0629986,0.179011,
-3.3939,5.2037,0.0103478,0.064155,0.138108,0.114618,
-3.46821,4.94672,0.0220491,0.0524968,0.00421482,0.00900441,
-3.60071,4.65418,0.0241376,0.00515754,0.148092,0.120088,
-3.69146,4.40547,0.0282044,0.00149023,0.219135,0.0430088,
-3.85146,4.1221,0.10107,0.037031,0.385807,0.148669,
-3.93686,3.87942,0.0988004,0.0351008,0.177974,0.21945,
-3.99011,3.66236,0.063762,0.0078226,0.0396034,0.120491,
-4.07411,3.48429,0.0587799,0.0581273,0.0638032,0.0946018,
-4.16332,3.2393,0.0582279,0.0568241,0.0435436,0.0755666,
-4.279,2.97916,0.0832891,0.0399759,0.167629,0.0465373,
-4.3687,2.69116,0.0814253,0.00516531,0.151371,0.06886,
-4.45512,2.44159,0.0752679,0.0123466,0.0435125,0.102476,
-4.5653,2.1654,0.0917875,0.0466461,0.0598928,0.193572,
-4.65592,1.94629,0.0875676,0.0244317,0.219048,0.0658385,
-4.78542,1.65512,0.120975,0.0748662,0.243502,0.212076,
-4.90732,1.40524,0.145469,0.0846515,0.304047,0.218138,
-4.94972,1.1943,0.0890559,0.0561855,0.158522,0.0893035,
-5.04397,0.995495,0.0830234,0.0163224,0.0593758,0.0155329,
-5.09229,0.777662,0.0295212,0.00373225,0.0551444,0.078815,
-5.18826,0.448911,0.0220563,0.0879649,0.0088869,0.18803,
-5.26178,0.217367,0.00955054,0.0833388,0.0844598,0.154916,
-5.37592,-0.0723653,0.00228488,0.137837,0.25365,0.298721,
-5.44277,-0.294056,0.0441306,0.125284,0.320815,0.235319,
-5.56097,-0.454962,0.0365109,0.0529902,0.206895,0.0440861,
-5.70012,-0.618884,0.0098976,0.0151846,0.158628,0.114799,
-5.81178,-0.84786,0.012779,0.0171461,0.0526245,0.051241,
-5.91602,-1.13125,0.0251572,0.0365299,0.0380538,0.119141,
-6.00606,-1.41126,0.0538683,0.0880991,0.160184,0.25904,
-6.14817,-1.60558,0.0326964,0.0553289,0.13278,0.167151,
-6.2867,-1.856,0.01736,0.0800719,0.114099,0.296962,
-6.40234,-2.11111,0.027201,0.110974,0.0359702,0.367166,
-6.55376,-2.29914,0.00361253,0.0763314,0.0221985,0.23837,
-6.70445,-2.50126,0.0168405,0.0573984,0.0135336,0.189854,
-6.85869,-2.71467,0.0384038,0.0514385,0.0294031,0.192949,
-6.95232,-3.00188,0.00313805,0.121034,0.127746,0.380725,
-7.08001,-3.22655,0.0131527,0.129924,0.23415,0.371541,
-7.20374,-3.40744,0.0296906,0.0969325,0.25863,0.287881,
-7.34524,-3.67376,0.0310753,0.151358,0.286584,0.426341,
-7.50476,-3.77975,0.017079,0.0475184,0.207795,0.16769,
-7.64745,-3.99725,0.0225911,0.0573324,0.166657,0.244185,
-7.80003,-4.23317,0.0209158,0.0877804,0.210856,0.324769,
-7.9469,-4.4622,0.0276733,0.113658,0.254547,0.392283,
-8.10667,-4.70659,0.0242834,0.157285,0.291407,0.485856,
-8.24297,-4.90685,0.0471383,0.15926,0.505456,0.411794,
-8.3712,-5.1227,0.0808381,0.17939,0.573235,0.463016,
-8.51571,-5.28148,0.101072,0.145109,0.638513,0.352285,
-8.7012,-5.47312,0.0831268,0.146436,0.587274,0.349011,
-8.85592,-5.6803,0.0987755,0.166132,0.574547,0.42236,
-9.0132,-5.85789,0.114679,0.159168,0.586472,0.412281,
-9.14942,-6.00973,0.154465,0.129474,0.690576,0.333865,
-9.32847,-6.08716,0.154225,0.0284785,0.608913,0.126621,
-9.50136,-6.28184,0.162962,0.0479527,0.556492,0.242555,
-9.64182,-6.4992,0.206925,0.0933938,0.657807,0.38358,
-9.86077,-6.66985,0.175171,0.0955377,0.430478,0.459679,
-10.0724,-6.83043,0.153512,0.0911023,0.384096,0.449391,
-10.2524,-7.00186,0.166151,0.101108,0.370405,0.51168,
-10.4909,-7.18303,0.123127,0.124534,0.30229,0.550313,
-10.69,-7.33146,0.122117,0.119012,0.295461,0.548308,
-10.945,-7.49075,0.0677845,0.12823,0.203047,0.55323,
-11.122,-7.64099,0.0940987,0.132379,0.353382,0.541979,
-11.2741,-7.79385,0.147939,0.143209,0.46038,0.601539,
-11.4577,-7.93334,0.17274,0.144844,0.51512,0.610413,
-11.6422,-8.02445,0.19906,0.102372,0.522995,0.538996,
-11.8197,-8.15073,0.234892,0.0994191,0.697243,0.495664,
-12.0394,-8.22398,0.2308,0.0478834,0.626751,0.403198,
-12.2623,-8.37208,0.225718,0.075749,0.385763,0.602138,
-12.4779,-8.44122,0.230242,0.0292867,0.359214,0.52339,
-12.6653,-8.54323,0.265136,0.0204246,0.57407,0.463474,
-12.9574,-8.61619,0.197298,0.0126679,0.402155,0.393483,
-13.1999,-8.73335,0.181081,0.00333226,0.287253,0.502332,
-13.4329,-8.76892,0.176288,0.0572667,0.24383,0.408307,
-13.6238,-8.83316,0.215396,0.0841317,0.51327,0.312991,
-13.86,-8.93646,0.210908,0.0667714,0.488679,0.401041,
-14.1072,-9.04741,0.197113,0.0365468,0.267655,0.593531,
-14.3463,-9.15456,0.192879,0.00480153,0.262691,0.690928,
-14.5549,-9.25273,0.220525,0.0233376,0.427042,0.730316,
-14.8621,-9.21952,0.150872,0.0744513,0.220019,0.50949,
-15.1063,-9.31825,0.145403,0.0347702,0.261197,0.616518,
-15.389,-9.42215,0.102563,0.0156575,0.185991,0.73943,
-15.6061,-9.48411,0.126283,0.0297989,0.430827,0.706161,
-15.8777,-9.54679,0.0963491,0.0503664,0.34403,0.760517,
-16.1073,-9.5871,0.10913,0.0543372,0.433474,0.748527,
-16.3743,-9.54949,0.0850613,0.0138129,0.312912,0.614183,
-16.5657,-9.58864,0.137004,0.000676875,0.468778,0.666916,
-16.8731,-9.53462,0.0733256,0.0721072,0.270408,0.51446,
-17.1114,-9.62471,0.0789671,0.00517164,0.226438,0.757718,
-17.3939,-9.61694,0.0403903,0.00942455,0.113898,0.737218,
-17.6316,-9.63846,0.0464284,0.0112822,0.255068,0.753628,
-17.9068,-9.57458,0.0148073,0.0473594,0.130077,0.641981,
-18.1284,-9.57379,0.0363779,0.036846,0.294609,0.654054,
-18.3388,-9.60683,0.0685863,0.0135751,0.319044,0.814928,
-18.5574,-9.62759,0.0918918,0.0578217,0.275149,0.957539,
-18.8302,-9.58415,0.0602186,0.0439791,0.152684,0.920809,
-19.0428,-9.57647,0.0876123,0.0720065,0.177855,0.997691,
-19.319,-9.41046,0.0504001,0.0521826,0.00689423,0.716255,
-19.5323,-9.37026,0.0746766,0.0444608,0.225838,0.702304,
-19.8119,-9.2025,0.0311237,0.158211,0.0465276,0.470536,
-20.037,-9.12172,0.0405652,0.178888,0.113492,0.454545,
-20.2043,-9.27855,0.105902,0.0440905,0.246905,1.03227,
-20.4257,-9.27333,0.115182,0.111064,0.231873,1.17082,
-20.6731,-9.13044,0.0964424,0.046357,0.094916,1.00144,
-20.9014,-9.0792,0.0944886,0.0792642,0.166517,1.02934,
-21.1141,-8.98176,0.105727,0.0718904,0.10285,1.01232,
-21.333,-8.92671,0.108125,0.112778,0.186678,1.05552,
-21.5367,-8.88107,0.123085,0.168901,0.142162,1.17481,
-21.71,-8.78293,0.165398,0.178278,0.42822,1.09449,
-21.9281,-8.66239,0.159958,0.170959,0.302773,1.05464,
-22.1264,-8.57924,0.171038,0.206658,0.178807,1.1346,
-22.3838,-8.43199,0.119752,0.183812,0.0123468,1.04122,
-22.56,-8.35339,0.146082,0.235098,0.126592,1.10722,
-22.8367,-8.02973,0.0682471,0.0467237,0.154333,0.635287,
-23.0139,-7.92203,0.0860757,0.0796021,0.141897,0.663717,
-23.2651,-7.69692,0.0259433,0.000287887,0.0753363,0.487342,
-23.4577,-7.56107,0.0204375,0.0153513,0.182942,0.566671,
-23.6367,-7.4154,0.0242208,0.0256018,0.249343,0.623777,
-23.8193,-7.26917,0.0200021,0.0401937,0.19852,0.651963,
-23.9868,-7.19062,0.0264351,0.127259,0.248103,0.870146,
-24.1453,-7.03498,0.0371919,0.141909,0.079743,0.849617,
-24.3312,-6.72714,0.0157494,0.00891434,0.238511,0.531307,
-24.4889,-6.58434,0.0177356,0.0453857,0.037991,0.588975,
-24.5884,-6.45624,0.0727861,0.100855,0.0391932,0.743872,
-24.7184,-6.29703,0.0923391,0.129388,0.0395487,0.780713,
-24.9218,-6.04087,0.0332176,0.064998,0.178437,0.60424,
-25.0437,-5.85601,0.0502764,0.0758029,0.096396,0.613756,
-25.1884,-5.6708,0.0391853,0.0900143,0.214568,0.6445,
-25.3315,-5.50046,0.0240244,0.122689,0.273463,0.703151,
-25.4964,-5.2357,0.0184723,0.0644068,0.441733,0.546329,
-25.6148,-5.08217,0.0202065,0.120646,0.457853,0.671765,
-25.7424,-4.90525,0.0368995,0.156653,0.559965,0.737215,
-25.8553,-4.71914,0.0447853,0.186462,0.477306,0.759259,
-25.9856,-4.43259,0.0759835,0.118668,0.615725,0.566353,
-26.0947,-4.24427,0.0919826,0.151773,0.260851,0.5801,
-26.1964,-3.90492,0.10666,0.0363628,0.394185,0.292349,
-26.2696,-3.69794,0.0989905,0.0556641,0.101399,0.316961,
-26.3015,-3.40285,0.0561561,0.0109565,0.1518,0.174025,
-26.3476,-3.17935,0.0337957,0.00396923,0.028833,0.191741,
-26.3752,-2.93283,0.000823872,0.0181495,0.0416469,0.175366,
-26.4255,-2.72277,0.00645506,0.00580431,0.0216523,0.234544,
-26.5061,-2.59079,0.0245984,0.109355,0.18748,0.471434,
-26.5534,-2.36668,0.0286795,0.122129,0.202589,0.465337,
-26.6137,-2.1595,0.0521129,0.153002,0.345732,0.502524,
-26.6366,-1.93475,0.0444918,0.167316,0.317813,0.492964,
-26.6481,-1.64771,0.0320192,0.120176,0.397392,0.343868,
-26.6437,-1.44299,0.00991519,0.156038,0.112689,0.394301,
-26.6543,-1.19071,0.00922411,0.144856,0.225416,0.331459,
-26.6781,-0.981613,0.0280885,0.177188,0.19042,0.370841,
-26.6972,-0.692481,0.0487253,0.129669,0.32765,0.218321,
-26.6842,-0.459254,0.043584,0.138073,0.0912092,0.212999,
-26.6428,-0.112637,0.0163231,0.0329419,0.15745,0.0585968,
-26.6199,0.125715,0.0139059,0.0357743,0.0216749,0.046945,
-26.6,0.452322,0.0208543,0.0501082,0.144205,0.251654,
-26.5777,0.697113,0.0314942,0.05479,0.180392,0.242652,
-26.5777,0.99266,0.0707609,0.110995,0.340927,0.361654,
-26.5256,1.27285,0.0640649,0.152756,0.377684,0.433635,
-26.4822,1.48944,0.0720732,0.131988,0.483591,0.355931,
-26.4361,1.69588,0.0834889,0.102276,0.419239,0.256849,
-26.3933,1.88434,0.104213,0.0559336,0.542591,0.145739,
-26.3224,2.11054,0.10275,0.0488147,0.33745,0.120667,
-26.2677,2.28372,0.123345,0.00970207,0.46595,0.00221287,
-26.1971,2.50702,0.133843,0.0163398,0.476147,0.0137577,
-26.1237,2.76681,0.147179,0.0153944,0.564055,0.122728,
-26.0304,2.98492,0.146368,0.00745774,0.243285,0.0905963,
-25.9236,3.29998,0.13756,0.0985973,0.300643,0.333569,
-25.8345,3.53639,0.151907,0.113323,0.238578,0.352544,
-25.7328,3.72173,0.159087,0.0793403,0.34552,0.278819,
-25.6122,3.92801,0.152595,0.0687676,0.222221,0.245339,
-25.5511,4.08442,0.210866,0.0108955,0.411566,0.128815,
-25.4241,4.28391,0.208354,0.00122835,0.300371,0.113668,
-25.2639,4.52366,0.177637,0.0296665,0.318929,0.22925,
